tripduration,day,starttime,stoptime,start station id,start station name,start station latitude,start station longitude,end station id,end station name,end station latitude,end station longitude,bikeid,usertype,birth year,gender
672,2/18/16,2/18/16 8:53,2/18/16 9:05,301,E 2 St & Avenue B,40.72217444,-73.98368779,497,E 17 St & Broadway,40.73704984,-73.99009296,22194,Subscriber,1991,2
804,2/18/16,2/18/16 8:53,2/18/16 9:07,3165,Central Park West & W 72 St,40.77579377,-73.97620574,465,Broadway & W 41 St,40.75513557,-73.98658032,21000,Subscriber,1959,1
248,2/18/16,2/18/16 8:56,2/18/16 9:01,468,Broadway & W 55 St,40.7652654,-73.98192338,137,E 56 St & Madison Ave,40.761628,-73.972924,20381,Subscriber,1989,1
455,2/18/16,2/18/16 8:57,2/18/16 9:05,519,Pershing Square North,40.751873,-73.977706,492,W 33 St & 7 Ave,40.75019995,-73.99093085,19936,Subscriber,1976,2
1073,2/18/16,2/18/16 8:57,2/18/16 9:15,527,E 33 St & 2 Ave,40.744023,-73.976056,462,W 22 St & 10 Ave,40.74691959,-74.00451887,19705,Subscriber,1979,1
687,2/18/16,2/18/16 8:58,2/18/16 9:10,320,Leonard St & Church St,40.717571,-74.005549,405,Washington St & Gansevoort St,40.739323,-74.008119,17011,Subscriber,1981,1
536,2/18/16,2/18/16 8:59,2/18/16 9:08,2003,1 Ave & E 18 St,40.73381219,-73.98054421,466,W 25 St & 6 Ave,40.74395411,-73.99144871,15621,Subscriber,1987,2
255,2/18/16,2/18/16 8:59,2/18/16 9:03,546,E 30 St & Park Ave S,40.74444921,-73.98303529,527,E 33 St & 2 Ave,40.744023,-73.976056,20527,Subscriber,1979,1
475,2/18/16,2/18/16 8:59,2/18/16 9:07,474,5 Ave & E 29 St,40.7451677,-73.98683077,228,E 48 St & 3 Ave,40.7546011,-73.97187886,24178,Subscriber,1986,1
423,2/18/16,2/18/16 8:59,2/18/16 9:06,229,Great Jones St,40.72743423,-73.99379025,377,6 Ave & Canal St,40.72243797,-74.00566443,19012,Subscriber,1964,1
652,2/18/16,2/18/16 9:00,2/18/16 9:11,3082,Hope St & Union Ave,40.71167351,-73.95141312,3113,Greenpoint Ave & Manhattan Ave,40.73026,-73.95394,23891,Subscriber,1982,1
627,2/18/16,2/18/16 9:02,2/18/16 9:12,486,Broadway & W 29 St,40.7462009,-73.98855723,2012,E 27 St & 1 Ave,40.739445,-73.976806,16544,Subscriber,1972,2
737,2/18/16,2/18/16 9:03,2/18/16 9:15,511,E 14 St & Avenue B,40.72938685,-73.97772429,229,Great Jones St,40.72743423,-73.99379025,20841,Subscriber,1994,2
404,2/18/16,2/18/16 9:04,2/18/16 9:11,442,W 27 St & 7 Ave,40.746647,-73.993915,2012,E 27 St & 1 Ave,40.739445,-73.976806,22728,Subscriber,1979,1
239,2/18/16,2/18/16 9:04,2/18/16 9:08,432,E 7 St & Avenue A,40.72621788,-73.98379855,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,15829,Subscriber,1990,2
296,2/18/16,2/18/16 9:04,2/18/16 9:09,472,E 32 St & Park Ave,40.7457121,-73.98194829,486,Broadway & W 29 St,40.7462009,-73.98855723,24166,Subscriber,1985,1
414,2/18/16,2/18/16 9:06,2/18/16 9:13,469,Broadway & W 53 St,40.76344058,-73.98268129,228,E 48 St & 3 Ave,40.7546011,-73.97187886,15302,Subscriber,1968,1
647,2/18/16,2/18/16 9:06,2/18/16 9:17,475,E 16 St & Irving Pl,40.73524276,-73.98758561,526,E 33 St & 5 Ave,40.74765947,-73.98490707,22920,Subscriber,1972,1
479,2/18/16,2/18/16 9:10,2/18/16 9:18,486,Broadway & W 29 St,40.7462009,-73.98855723,484,W 44 St & 5 Ave,40.75500254,-73.98014437,19718,Subscriber,1984,1
711,2/18/16,2/18/16 9:15,2/18/16 9:27,3230,Penn Station Valet,40.7512836,-73.99692446,513,W 56 St & 10 Ave,40.768254,-73.988639,21655,Subscriber,1971,1
370,2/18/16,2/18/16 9:15,2/18/16 9:21,461,E 20 St & 2 Ave,40.73587678,-73.98205027,168,W 18 St & 6 Ave,40.73971301,-73.99456405,22035,Subscriber,1992,1
208,2/18/16,2/18/16 9:16,2/18/16 9:20,457,Broadway & W 58 St,40.76695317,-73.98169333,500,Broadway & W 51 St,40.76228826,-73.98336183,14980,Subscriber,1980,1
101,2/18/16,2/18/16 9:17,2/18/16 9:18,459,W 20 St & 11 Ave,40.746745,-74.007756,462,W 22 St & 10 Ave,40.74691959,-74.00451887,22307,Subscriber,1959,1
2038,2/18/16,2/18/16 9:17,2/18/16 9:51,519,Pershing Square North,40.751873,-73.977706,304,Broadway & Battery Pl,40.70463334,-74.01361706,19620,Subscriber,1956,1
283,2/18/16,2/18/16 9:21,2/18/16 9:25,307,Canal St & Rutgers St,40.71427487,-73.98990025,355,Bayard St & Baxter St,40.71602118,-73.99974372,16506,Subscriber,1966,1
987,2/18/16,2/18/16 9:22,2/18/16 9:39,3236,PABT Valet,40.75898481,-73.99379969,168,W 18 St & 6 Ave,40.73971301,-73.99456405,17998,Subscriber,1972,2
232,2/18/16,2/18/16 9:23,2/18/16 9:27,306,Cliff St & Fulton St,40.70823502,-74.00530063,417,Barclay St & Church St,40.71291224,-74.01020234,23371,Subscriber,1973,1
991,2/18/16,2/18/16 9:27,2/18/16 9:43,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,2006,Central Park S & 6 Ave,40.76590936,-73.97634151,20778,Customer,,0
1142,2/18/16,2/18/16 9:29,2/18/16 9:48,366,Clinton Ave & Myrtle Ave,40.693261,-73.968896,3109,Banker St & Meserole Ave,40.72606,-73.95621,21404,Subscriber,1974,1
292,2/18/16,2/18/16 9:32,2/18/16 9:37,453,W 22 St & 8 Ave,40.74475148,-73.99915362,459,W 20 St & 11 Ave,40.746745,-74.007756,18900,Subscriber,1967,1
2081,2/18/16,2/18/16 9:33,2/18/16 10:07,519,Pershing Square North,40.751873,-73.977706,386,Centre St & Worth St,40.71494807,-74.00234482,16742,Subscriber,1951,1
326,2/18/16,2/18/16 9:33,2/18/16 9:39,223,W 13 St & 7 Ave,40.73781509,-73.99994661,212,W 16 St & The High Line,40.74334935,-74.00681753,21275,Subscriber,1974,1
751,2/18/16,2/18/16 9:33,2/18/16 9:46,345,W 13 St & 6 Ave,40.73649403,-73.99704374,494,W 26 St & 8 Ave,40.74734825,-73.99723551,22294,Subscriber,1968,2
209,2/18/16,2/18/16 9:36,2/18/16 9:39,432,E 7 St & Avenue A,40.72621788,-73.98379855,439,E 4 St & 2 Ave,40.7262807,-73.98978041,16131,Subscriber,1984,2
189,2/18/16,2/18/16 9:39,2/18/16 9:43,388,W 26 St & 10 Ave,40.74971775,-74.00295035,494,W 26 St & 8 Ave,40.74734825,-73.99723551,22611,Subscriber,1990,2
360,2/18/16,2/18/16 9:41,2/18/16 9:47,434,9 Ave & W 18 St,40.74317449,-74.00366443,435,W 21 St & 6 Ave,40.74173969,-73.99415556,17365,Subscriber,1945,1
492,2/18/16,2/18/16 9:43,2/18/16 9:51,3141,1 Ave & E 68 St,40.76500525,-73.95818491,441,E 52 St & 2 Ave,40.756014,-73.967416,20843,Subscriber,1983,1
636,2/18/16,2/18/16 9:44,2/18/16 9:54,491,E 24 St & Park Ave S,40.74096374,-73.98602213,523,W 38 St & 8 Ave,40.75466591,-73.99138152,23683,Subscriber,1959,1
1142,2/18/16,2/18/16 9:44,2/18/16 10:03,168,W 18 St & 6 Ave,40.73971301,-73.99456405,500,Broadway & W 51 St,40.76228826,-73.98336183,17998,Subscriber,1965,2
543,2/18/16,2/18/16 9:45,2/18/16 9:54,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,402,Broadway & E 22 St,40.7403432,-73.98955109,21975,Subscriber,1994,1
398,2/18/16,2/18/16 9:45,2/18/16 9:51,523,W 38 St & 8 Ave,40.75466591,-73.99138152,446,W 24 St & 7 Ave,40.74487634,-73.99529885,19452,Subscriber,1987,1
201,2/18/16,2/18/16 9:46,2/18/16 9:49,531,Forsyth St & Broome St,40.71893904,-73.99266288,311,Norfolk St & Broome St,40.7172274,-73.98802084,21488,Subscriber,1953,1
202,2/18/16,2/18/16 9:47,2/18/16 9:50,540,Lexington Ave & E 29 St,40.74311555,-73.98215353,526,E 33 St & 5 Ave,40.74765947,-73.98490707,19945,Subscriber,1982,1
374,2/18/16,2/18/16 9:48,2/18/16 9:54,459,W 20 St & 11 Ave,40.746745,-74.007756,435,W 21 St & 6 Ave,40.74173969,-73.99415556,22961,Subscriber,1969,1
257,2/18/16,2/18/16 9:48,2/18/16 9:52,265,Stanton St & Chrystie St,40.72229346,-73.99147535,361,Allen St & Hester St,40.71605866,-73.99190759,22406,Subscriber,1972,1
1133,2/18/16,2/18/16 9:51,2/18/16 10:10,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,525,W 34 St & 11 Ave,40.75594159,-74.0021163,23845,Subscriber,1981,2
1227,2/18/16,2/18/16 9:52,2/18/16 10:12,419,Carlton Ave & Park Ave,40.69580705,-73.97355569,382,University Pl & E 14 St,40.73492695,-73.99200509,23782,Subscriber,1970,1
387,2/18/16,2/18/16 9:53,2/18/16 10:00,3080,S 4 St & Rodney St,40.70934,-73.95608,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,23746,Subscriber,1983,2
212,2/18/16,2/18/16 9:54,2/18/16 9:57,489,10 Ave & W 28 St,40.75066386,-74.00176802,494,W 26 St & 8 Ave,40.74734825,-73.99723551,21150,Subscriber,1959,2
353,2/18/16,2/18/16 9:56,2/18/16 10:02,459,W 20 St & 11 Ave,40.746745,-74.007756,334,W 20 St & 7 Ave,40.74238787,-73.99726235,15740,Subscriber,1949,1
317,2/18/16,2/18/16 9:58,2/18/16 10:03,79,Franklin St & W Broadway,40.71911552,-74.00666661,128,MacDougal St & Prince St,40.72710258,-74.00297088,17418,Subscriber,1955,1
618,2/18/16,2/18/16 10:01,2/18/16 10:12,195,Liberty St & Broadway,40.70905623,-74.01043382,257,Lispenard St & Broadway,40.71939226,-74.00247214,18472,Subscriber,1972,2
466,2/18/16,2/18/16 10:08,2/18/16 10:16,478,11 Ave & W 41 St,40.76030096,-73.99884222,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,16117,Subscriber,1975,1
1567,2/18/16,2/18/16 10:09,2/18/16 10:36,250,Lafayette St & Jersey St,40.72456089,-73.99565293,520,W 52 St & 5 Ave,40.75992262,-73.97648516,15405,Subscriber,1988,1
366,2/18/16,2/18/16 10:17,2/18/16 10:24,486,Broadway & W 29 St,40.7462009,-73.98855723,489,10 Ave & W 28 St,40.75066386,-74.00176802,23349,Subscriber,1988,1
261,2/18/16,2/18/16 10:22,2/18/16 10:27,387,Centre St & Chambers St,40.71273266,-74.0046073,308,St James Pl & Oliver St,40.71307916,-73.99851193,22187,Subscriber,1939,1
483,2/18/16,2/18/16 10:24,2/18/16 10:32,403,E 2 St & 2 Ave,40.72502876,-73.99069656,285,Broadway & E 14 St,40.73454567,-73.99074142,23901,Subscriber,1979,1
375,2/18/16,2/18/16 10:24,2/18/16 10:30,312,Allen St & E Houston St,40.722055,-73.989111,295,Pike St & E Broadway,40.71406667,-73.99293911,15263,Subscriber,1983,1
657,2/18/16,2/18/16 10:26,2/18/16 10:37,379,W 31 St & 7 Ave,40.749156,-73.9916,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,19952,Subscriber,1965,2
321,2/18/16,2/18/16 10:30,2/18/16 10:35,72,W 52 St & 11 Ave,40.76727216,-73.99392888,447,8 Ave & W 52 St,40.76370739,-73.9851615,23659,Subscriber,1947,1
369,2/18/16,2/18/16 10:32,2/18/16 10:38,433,E 13 St & Avenue A,40.72955361,-73.98057249,293,Lafayette St & E 8 St,40.73028666,-73.9907647,15142,Subscriber,1988,1
573,2/18/16,2/18/16 10:39,2/18/16 10:48,439,E 4 St & 2 Ave,40.7262807,-73.98978041,474,5 Ave & E 29 St,40.7451677,-73.98683077,18676,Subscriber,1980,1
472,2/18/16,2/18/16 10:40,2/18/16 10:48,330,Reade St & Broadway,40.71450451,-74.00562789,291,Madison St & Montgomery St,40.713126,-73.984844,19276,Subscriber,1976,1
676,2/18/16,2/18/16 10:46,2/18/16 10:57,462,W 22 St & 10 Ave,40.74691959,-74.00451887,280,E 10 St & 5 Ave,40.73331967,-73.99510132,20071,Subscriber,1994,1
372,2/18/16,2/18/16 10:50,2/18/16 10:56,511,E 14 St & Avenue B,40.72938685,-73.97772429,300,Shevchenko Pl & E 7 St,40.728145,-73.990214,17842,Subscriber,1992,1
629,2/18/16,2/18/16 10:50,2/18/16 11:01,510,W 51 St & 6 Ave,40.7606597,-73.98042047,3141,1 Ave & E 68 St,40.76500525,-73.95818491,22754,Subscriber,1965,1
596,2/18/16,2/18/16 10:56,2/18/16 11:06,509,9 Ave & W 22 St,40.7454973,-74.00197139,127,Barrow St & Hudson St,40.73172428,-74.00674436,18764,Subscriber,1966,1
520,2/18/16,2/18/16 10:56,2/18/16 11:05,445,E 10 St & Avenue A,40.72740794,-73.98142006,280,E 10 St & 5 Ave,40.73331967,-73.99510132,19230,Subscriber,1991,2
598,2/18/16,2/18/16 10:56,2/18/16 11:06,3134,3 Ave & E 62 St,40.76312584,-73.96526895,484,W 44 St & 5 Ave,40.75500254,-73.98014437,19580,Subscriber,1978,1
449,2/18/16,2/18/16 10:59,2/18/16 11:07,470,W 20 St & 8 Ave,40.74345335,-74.00004031,523,W 38 St & 8 Ave,40.75466591,-73.99138152,15429,Subscriber,1979,1
353,2/18/16,2/18/16 11:01,2/18/16 11:07,444,Broadway & W 24 St,40.7423543,-73.98915076,482,W 15 St & 7 Ave,40.73935542,-73.99931783,18638,Subscriber,1959,1
1692,2/18/16,2/18/16 11:02,2/18/16 11:30,477,W 41 St & 8 Ave,40.75640548,-73.9900262,3136,5 Ave & E 63 St,40.76650452,-73.97147595,23788,Customer,,0
235,2/18/16,2/18/16 11:03,2/18/16 11:07,307,Canal St & Rutgers St,40.71427487,-73.98990025,296,Division St & Bowery,40.71413089,-73.9970468,22624,Subscriber,1985,1
703,2/18/16,2/18/16 11:06,2/18/16 11:18,281,Grand Army Plaza & Central Park S,40.7643971,-73.97371465,492,W 33 St & 7 Ave,40.75019995,-73.99093085,21918,Subscriber,1967,1
928,2/18/16,2/18/16 11:13,2/18/16 11:29,254,W 11 St & 6 Ave,40.73532427,-73.99800419,487,E 20 St & FDR Drive,40.73314259,-73.97573881,20979,Subscriber,1948,1
260,2/18/16,2/18/16 11:16,2/18/16 11:20,494,W 26 St & 8 Ave,40.74734825,-73.99723551,388,W 26 St & 10 Ave,40.74971775,-74.00295035,22294,Subscriber,1986,1
295,2/18/16,2/18/16 11:25,2/18/16 11:30,116,W 17 St & 8 Ave,40.74177603,-74.00149746,459,W 20 St & 11 Ave,40.746745,-74.007756,19343,Subscriber,1977,2
627,2/18/16,2/18/16 11:27,2/18/16 11:37,489,10 Ave & W 28 St,40.75066386,-74.00176802,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,21013,Subscriber,1965,2
212,2/18/16,2/18/16 11:32,2/18/16 11:35,428,E 3 St & 1 Ave,40.72467721,-73.98783413,150,E 2 St & Avenue C,40.7208736,-73.98085795,24010,Subscriber,1967,1
657,2/18/16,2/18/16 11:37,2/18/16 11:48,458,11 Ave & W 27 St,40.751396,-74.005226,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,22261,Subscriber,1985,1
594,2/18/16,2/18/16 11:40,2/18/16 11:50,463,9 Ave & W 16 St,40.74206539,-74.00443172,402,Broadway & E 22 St,40.7403432,-73.98955109,17491,Subscriber,1976,1
412,2/18/16,2/18/16 11:45,2/18/16 11:52,308,St James Pl & Oliver St,40.71307916,-73.99851193,316,Fulton St & William St,40.70955958,-74.00653609,23150,Subscriber,1982,1
466,2/18/16,2/18/16 11:46,2/18/16 11:54,303,Mercer St & Spring St,40.72362738,-73.99949601,224,Spruce St & Nassau St,40.71146364,-74.00552427,23791,Subscriber,1987,2
781,2/18/16,2/18/16 11:47,2/18/16 12:00,458,11 Ave & W 27 St,40.751396,-74.005226,293,Lafayette St & E 8 St,40.73028666,-73.9907647,22985,Subscriber,1982,1
332,2/18/16,2/18/16 11:48,2/18/16 11:53,285,Broadway & E 14 St,40.73454567,-73.99074142,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,17416,Subscriber,1983,2
1458,2/18/16,2/18/16 11:48,2/18/16 12:13,345,W 13 St & 6 Ave,40.73649403,-73.99704374,435,W 21 St & 6 Ave,40.74173969,-73.99415556,15465,Subscriber,1976,2
1017,2/18/16,2/18/16 11:49,2/18/16 12:06,358,Christopher St & Greenwich St,40.73291553,-74.00711384,491,E 24 St & Park Ave S,40.74096374,-73.98602213,22848,Subscriber,1976,2
598,2/18/16,2/18/16 11:51,2/18/16 12:01,2008,Little West St & 1 Pl,40.70569254,-74.01677685,387,Centre St & Chambers St,40.71273266,-74.0046073,16227,Subscriber,1954,1
361,2/18/16,2/18/16 11:56,2/18/16 12:02,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,280,E 10 St & 5 Ave,40.73331967,-73.99510132,21013,Subscriber,1965,2
661,2/18/16,2/18/16 11:56,2/18/16 12:07,492,W 33 St & 7 Ave,40.75019995,-73.99093085,503,E 20 St & Park Ave,40.73827428,-73.98751968,16751,Subscriber,1966,1
95,2/18/16,2/18/16 12:06,2/18/16 12:08,345,W 13 St & 6 Ave,40.73649403,-73.99704374,223,W 13 St & 7 Ave,40.73781509,-73.99994661,19437,Subscriber,1977,2
483,2/18/16,2/18/16 12:07,2/18/16 12:15,504,1 Ave & E 15 St,40.73221853,-73.98165557,335,Washington Pl & Broadway,40.72903917,-73.99404649,16337,Subscriber,1991,1
663,2/18/16,2/18/16 12:09,2/18/16 12:20,127,Barrow St & Hudson St,40.73172428,-74.00674436,494,W 26 St & 8 Ave,40.74734825,-73.99723551,23157,Subscriber,1953,2
619,2/18/16,2/18/16 12:10,2/18/16 12:20,346,Bank St & Hudson St,40.73652889,-74.00618026,345,W 13 St & 6 Ave,40.73649403,-73.99704374,19296,Subscriber,1964,2
1393,2/18/16,2/18/16 12:11,2/18/16 12:35,319,Fulton St & Broadway,40.711066,-74.009447,521,8 Ave & W 31 St,40.75096735,-73.99444208,23024,Subscriber,1988,2
1334,2/18/16,2/18/16 12:12,2/18/16 12:34,456,E 53 St & Madison Ave,40.7597108,-73.97402311,459,W 20 St & 11 Ave,40.746745,-74.007756,23995,Subscriber,1950,1
162,2/18/16,2/18/16 12:12,2/18/16 12:15,435,W 21 St & 6 Ave,40.74173969,-73.99415556,453,W 22 St & 8 Ave,40.74475148,-73.99915362,14763,Subscriber,1957,1
249,2/18/16,2/18/16 12:17,2/18/16 12:21,128,MacDougal St & Prince St,40.72710258,-74.00297088,151,Cleveland Pl & Spring St,40.72210379,-73.99724901,22215,Subscriber,1945,1
645,2/18/16,2/18/16 12:21,2/18/16 12:32,228,E 48 St & 3 Ave,40.7546011,-73.97187886,402,Broadway & E 22 St,40.7403432,-73.98955109,23925,Subscriber,1975,1
293,2/18/16,2/18/16 12:22,2/18/16 12:27,153,E 40 St & 5 Ave,40.75206231,-73.9816324,505,6 Ave & W 33 St,40.74901271,-73.98848395,16652,Subscriber,1970,1
1146,2/18/16,2/18/16 12:33,2/18/16 12:52,472,E 32 St & Park Ave,40.7457121,-73.98194829,513,W 56 St & 10 Ave,40.768254,-73.988639,23076,Subscriber,1974,1
102487,2/18/16,2/18/16 12:34,2/19/16 17:02,491,E 24 St & Park Ave S,40.74096374,-73.98602213,519,Pershing Square North,40.751873,-73.977706,22990,Subscriber,1980,1
236,2/18/16,2/18/16 12:35,2/18/16 12:39,3167,Amsterdam Ave & W 73 St,40.77966809,-73.98093045,3171,Amsterdam Ave & W 82 St,40.78524672,-73.97667321,18017,Subscriber,1981,2
392,2/18/16,2/18/16 12:44,2/18/16 12:50,409,DeKalb Ave & Skillman St,40.6906495,-73.95643107,3048,Putnam Ave & Nostrand Ave,40.68402,-73.94977,23305,Subscriber,1952,1
343,2/18/16,2/18/16 12:48,2/18/16 12:54,3233,E 48 St & 5 Ave,40.75724568,-73.97805914,440,E 45 St & 3 Ave,40.75255434,-73.97282625,16779,Subscriber,1976,1
315,2/18/16,2/18/16 12:49,2/18/16 12:55,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,472,E 32 St & Park Ave,40.7457121,-73.98194829,16931,Subscriber,1995,1
170,2/18/16,2/18/16 12:54,2/18/16 12:56,455,1 Ave & E 44 St,40.75001986,-73.96905301,164,E 47 St & 2 Ave,40.75323098,-73.97032517,19975,Subscriber,1966,1
135,2/18/16,2/18/16 12:55,2/18/16 12:57,239,Willoughby St & Fleet St,40.69196566,-73.9813018,390,Duffield St & Willoughby St,40.69221589,-73.9842844,14937,Subscriber,1985,2
286,2/18/16,2/18/16 12:56,2/18/16 13:01,475,E 16 St & Irving Pl,40.73524276,-73.98758561,280,E 10 St & 5 Ave,40.73331967,-73.99510132,17504,Subscriber,1970,1
258,2/18/16,2/18/16 13:10,2/18/16 13:14,368,Carmine St & 6 Ave,40.73038599,-74.00214988,168,W 18 St & 6 Ave,40.73971301,-73.99456405,22141,Subscriber,1973,1
588,2/18/16,2/18/16 13:13,2/18/16 13:23,495,W 47 St & 10 Ave,40.76269882,-73.99301222,434,9 Ave & W 18 St,40.74317449,-74.00366443,19359,Subscriber,1993,1
446,2/18/16,2/18/16 13:16,2/18/16 13:23,250,Lafayette St & Jersey St,40.72456089,-73.99565293,358,Christopher St & Greenwich St,40.73291553,-74.00711384,23427,Subscriber,1973,2
305,2/18/16,2/18/16 13:16,2/18/16 13:21,358,Christopher St & Greenwich St,40.73291553,-74.00711384,284,Greenwich Ave & 8 Ave,40.73901691,-74.00263761,15629,Subscriber,1954,1
262,2/18/16,2/18/16 13:21,2/18/16 13:25,465,Broadway & W 41 St,40.75513557,-73.98658032,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,15075,Subscriber,1981,1
396,2/18/16,2/18/16 13:22,2/18/16 13:29,457,Broadway & W 58 St,40.76695317,-73.98169333,484,W 44 St & 5 Ave,40.75500254,-73.98014437,22909,Subscriber,1955,1
1413,2/18/16,2/18/16 13:25,2/18/16 13:48,3143,5 Ave & E 78 St,40.77682863,-73.96388769,470,W 20 St & 8 Ave,40.74345335,-74.00004031,22880,Subscriber,1953,1
446,2/18/16,2/18/16 13:25,2/18/16 13:33,434,9 Ave & W 18 St,40.74317449,-74.00366443,486,Broadway & W 29 St,40.7462009,-73.98855723,21436,Subscriber,1976,1
221,2/18/16,2/18/16 13:29,2/18/16 13:33,439,E 4 St & 2 Ave,40.7262807,-73.98978041,250,Lafayette St & Jersey St,40.72456089,-73.99565293,14576,Subscriber,1959,2
834,2/18/16,2/18/16 13:45,2/18/16 13:59,3231,E 67 St & Park Ave,40.7678008,-73.96592081,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,23159,Subscriber,1968,1
610,2/18/16,2/18/16 13:47,2/18/16 13:57,468,Broadway & W 55 St,40.7652654,-73.98192338,484,W 44 St & 5 Ave,40.75500254,-73.98014437,17499,Subscriber,1982,1
394,2/18/16,2/18/16 13:47,2/18/16 13:54,250,Lafayette St & Jersey St,40.72456089,-73.99565293,127,Barrow St & Hudson St,40.73172428,-74.00674436,19108,Subscriber,1955,1
168,2/18/16,2/18/16 13:48,2/18/16 13:51,504,1 Ave & E 15 St,40.73221853,-73.98165557,2003,1 Ave & E 18 St,40.73381219,-73.98054421,21473,Subscriber,1941,1
1143,2/18/16,2/18/16 13:59,2/18/16 14:18,432,E 7 St & Avenue A,40.72621788,-73.98379855,385,E 55 St & 2 Ave,40.75797322,-73.96603308,24174,Customer,,0
302,2/18/16,2/18/16 14:07,2/18/16 14:12,466,W 25 St & 6 Ave,40.74395411,-73.99144871,509,9 Ave & W 22 St,40.7454973,-74.00197139,24080,Subscriber,1976,1
648,2/18/16,2/18/16 14:08,2/18/16 14:19,494,W 26 St & 8 Ave,40.74734825,-73.99723551,507,E 25 St & 2 Ave,40.73912601,-73.97973776,17416,Subscriber,1966,1
220,2/18/16,2/18/16 14:09,2/18/16 14:13,482,W 15 St & 7 Ave,40.73935542,-73.99931783,212,W 16 St & The High Line,40.74334935,-74.00681753,20956,Subscriber,1981,1
292,2/18/16,2/18/16 14:13,2/18/16 14:18,533,Broadway & W 39 St,40.75299641,-73.98721619,493,W 45 St & 6 Ave,40.7568001,-73.98291153,16705,Subscriber,1958,1
489,2/18/16,2/18/16 14:14,2/18/16 14:22,526,E 33 St & 5 Ave,40.74765947,-73.98490707,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,24229,Subscriber,1986,1
262,2/18/16,2/18/16 14:14,2/18/16 14:18,483,E 12 St & 3 Ave,40.73223272,-73.98889957,433,E 13 St & Avenue A,40.72955361,-73.98057249,17011,Subscriber,1953,1
298,2/18/16,2/18/16 14:25,2/18/16 14:30,250,Lafayette St & Jersey St,40.72456089,-73.99565293,382,University Pl & E 14 St,40.73492695,-73.99200509,14576,Subscriber,1959,2
399,2/18/16,2/18/16 14:26,2/18/16 14:32,447,8 Ave & W 52 St,40.76370739,-73.9851615,422,W 59 St & 10 Ave,40.770513,-73.988038,19743,Subscriber,1983,2
481,2/18/16,2/18/16 14:36,2/18/16 14:44,195,Liberty St & Broadway,40.70905623,-74.01043382,309,Murray St & West St,40.7149787,-74.013012,18860,Subscriber,1980,2
270,2/18/16,2/18/16 14:43,2/18/16 14:48,389,Broadway & Berry St,40.71044554,-73.96525063,3093,N 6 St & Bedford Ave,40.71745169,-73.95850939,17332,Subscriber,1978,1
376,2/18/16,2/18/16 14:46,2/18/16 14:52,356,Bialystoker Pl & Delancey St,40.71622644,-73.98261206,428,E 3 St & 1 Ave,40.72467721,-73.98783413,23832,Subscriber,1976,2
806,2/18/16,2/18/16 14:51,2/18/16 15:05,488,W 39 St & 9 Ave,40.75645824,-73.99372222,497,E 17 St & Broadway,40.73704984,-73.99009296,22672,Subscriber,1986,1
1144,2/18/16,2/18/16 14:57,2/18/16 15:16,3142,1 Ave & E 62 St,40.7612274,-73.96094022,488,W 39 St & 9 Ave,40.75645824,-73.99372222,23238,Subscriber,1968,1
131,2/18/16,2/18/16 14:57,2/18/16 14:59,329,Greenwich St & N Moore St,40.72043411,-74.01020609,79,Franklin St & W Broadway,40.71911552,-74.00666661,24161,Subscriber,1957,1
591,2/18/16,2/18/16 15:01,2/18/16 15:11,426,West St & Chambers St,40.71754834,-74.01322069,260,Broad St & Bridge St,40.70365182,-74.01167797,16760,Subscriber,1993,1
346,2/18/16,2/18/16 15:02,2/18/16 15:08,447,8 Ave & W 52 St,40.76370739,-73.9851615,359,E 47 St & Park Ave,40.75510267,-73.97498696,23867,Subscriber,1981,1
848,2/18/16,2/18/16 15:03,2/18/16 15:17,345,W 13 St & 6 Ave,40.73649403,-73.99704374,488,W 39 St & 9 Ave,40.75645824,-73.99372222,24219,Subscriber,1965,1
538,2/18/16,2/18/16 15:08,2/18/16 15:17,493,W 45 St & 6 Ave,40.7568001,-73.98291153,3223,E 55 St & 3 Ave,40.75899656,-73.96865398,14720,Subscriber,1961,1
108,2/18/16,2/18/16 15:17,2/18/16 15:19,3095,Graham Ave & Herbert St,40.71929301,-73.94500379,3086,Graham Ave & Conselyea St,40.715143,-73.944507,23055,Subscriber,1988,1
338,2/18/16,2/18/16 15:19,2/18/16 15:24,490,8 Ave & W 33 St,40.751551,-73.993934,479,9 Ave & W 45 St,40.76019252,-73.9912551,24080,Subscriber,1989,1
1034,2/18/16,2/18/16 15:20,2/18/16 15:37,3137,5 Ave & E 73 St,40.77282817,-73.96685276,173,Broadway & W 49 St,40.76068327,-73.98452729,14804,Customer,,0
